timestamp,prediction_time,cpu_usage,memory_usage,prediction
2024-07-14 22:05:51,0.0010929107666015625,0.0,180.953125,normal
2024-07-14 22:05:59,0.0014662742614746094,0.0,181.078125,normal
2024-07-14 22:06:07,0.0016560554504394531,0.0,181.203125,normal
2024-07-14 22:06:15,0.013806343078613281,0.0,181.203125,normal
2024-07-14 22:06:22,0.01612091064453125,0.0,181.203125,normal
2024-07-14 22:06:30,0.0129852294921875,0.0,181.203125,normal
2024-07-14 22:06:38,0.0011098384857177734,0.0,181.203125,normal
2024-07-14 22:06:46,0.0012927055358886719,0.0,181.203125,normal
2024-07-14 22:06:54,0.016211986541748047,0.0,181.203125,normal
2024-07-14 22:07:02,0.0014157295227050781,0.0,181.203125,normal
2024-07-14 22:07:09,0.01656031608581543,0.0,181.203125,normal
2024-07-14 22:07:17,0.0010335445404052734,0.0,181.203125,normal
2024-07-14 22:07:25,0.001024007797241211,0.0,181.203125,normal
2024-07-14 22:07:33,0.013091325759887695,0.0,181.203125,normal
2024-07-14 22:07:41,0.001341104507446289,0.0,181.203125,normal
2024-07-14 22:07:49,0.0012714862823486328,0.0,181.203125,normal
2024-07-14 22:07:56,0.0018429756164550781,0.0,181.203125,normal
2024-07-14 22:08:05,0.002149343490600586,0.0,181.203125,normal
2024-07-14 22:08:13,0.0010540485382080078,0.0,181.203125,normal
2024-07-14 22:08:20,0.0009961128234863281,0.0,181.203125,normal
2024-07-14 22:08:29,0.0010066032409667969,0.0,181.203125,normal
2024-07-14 22:08:37,0.013375997543334961,0.0,181.203125,normal
2024-07-14 22:08:45,0.01572132110595703,0.0,181.203125,normal
2024-07-14 22:08:53,0.0010190010070800781,0.0,181.203125,normal
2024-07-14 22:09:01,0.0010263919830322266,0.0,181.203125,normal
2024-07-14 22:09:09,0.011378049850463867,0.0,181.203125,normal
2024-07-14 22:09:17,0.0010051727294921875,0.0,181.203125,normal
2024-07-14 22:09:24,0.0010814666748046875,0.0,181.203125,normal
2024-07-14 22:09:32,0.0012631416320800781,0.0,181.203125,normal
2024-07-14 22:09:41,0.001481771469116211,0.0,181.203125,normal
2024-07-14 22:09:49,0.011438369750976562,0.0,181.203125,normal
2024-07-14 22:09:57,0.0011851787567138672,0.0,181.203125,normal
2024-07-14 22:10:05,0.0010039806365966797,0.0,181.203125,normal
2024-07-14 22:10:12,0.0011234283447265625,0.0,181.203125,normal
2024-07-14 22:10:20,0.001013040542602539,0.0,181.203125,normal
2024-07-14 22:10:28,0.0010330677032470703,0.0,181.328125,normal
2024-07-14 22:10:36,0.0018265247344970703,0.0,181.328125,normal
2024-07-14 22:10:44,0.0010476112365722656,0.0,181.328125,normal
2024-07-14 22:10:52,0.0012409687042236328,0.0,181.328125,normal
2024-07-14 22:11:01,0.0018210411071777344,0.0,181.328125,normal
2024-07-14 22:11:10,0.0027239322662353516,0.0,181.328125,normal
2024-07-14 22:11:19,0.002393960952758789,0.0,181.328125,normal
2024-07-14 22:11:28,0.001352071762084961,0.0,181.328125,normal
2024-07-14 22:11:37,0.0075724124908447266,0.0,181.328125,normal
2024-07-14 22:11:46,0.018064022064208984,0.0,181.328125,normal
2024-07-14 22:11:55,0.0186002254486084,0.0,181.328125,normal
2024-07-14 22:12:06,0.0178372859954834,0.0,181.328125,normal
2024-07-14 22:12:13,0.01615142822265625,0.0,181.328125,slowloris
2024-07-14 22:12:20,0.0010786056518554688,0.0,181.328125,normal
2024-07-14 22:12:27,0.0014181137084960938,0.0,181.328125,normal
2024-07-14 22:12:35,0.013948678970336914,0.0,181.328125,normal
2024-07-14 22:12:44,0.0010311603546142578,0.0,181.328125,normal
2024-07-14 22:12:53,0.012714862823486328,0.0,181.328125,normal
2024-07-14 22:13:02,0.003979921340942383,0.0,181.328125,normal
2024-07-14 22:13:10,0.003478527069091797,0.0,181.328125,normal
2024-07-14 22:13:18,0.0010306835174560547,0.0,181.328125,normal
2024-07-14 22:13:26,0.01729440689086914,0.0,181.328125,normal
2024-07-14 22:13:34,0.0021893978118896484,0.0,181.328125,normal
2024-07-14 22:13:42,0.015551090240478516,0.0,181.328125,normal
2024-07-14 22:13:50,0.0010945796966552734,0.0,181.328125,normal
2024-07-14 22:13:58,0.014684677124023438,0.0,181.328125,normal
2024-07-14 22:14:07,0.0014886856079101562,0.0,181.328125,normal
2024-07-14 22:14:15,0.010177850723266602,0.0,181.328125,normal
2024-07-14 22:14:23,0.0010716915130615234,0.0,181.328125,normal
2024-07-14 22:14:32,0.01140737533569336,0.0,181.328125,normal
2024-07-14 22:14:41,0.020203590393066406,0.0,181.328125,normal
2024-07-14 22:14:50,0.008359670639038086,0.0,181.328125,normal
2024-07-14 22:14:59,0.01912975311279297,0.0,181.328125,normal
2024-07-14 22:15:07,0.016122817993164062,0.0,181.328125,normal
2024-07-14 22:15:17,0.013751983642578125,0.0,181.328125,normal
2024-07-14 22:15:25,0.0010495185852050781,0.0,181.328125,normal
2024-07-14 22:15:33,0.003624439239501953,0.0,181.328125,normal
2024-07-14 22:15:42,0.0014066696166992188,0.0,181.328125,normal
2024-07-14 22:15:52,0.017008304595947266,0.0,181.328125,normal
2024-07-14 22:16:02,0.00099945068359375,0.0,181.328125,normal
2024-07-14 22:16:09,0.0009922981262207031,0.0,181.328125,normal
2024-07-14 22:16:17,0.0009646415710449219,0.0,181.328125,normal
2024-07-14 22:16:26,0.001478433609008789,0.0,181.328125,normal
2024-07-14 22:16:34,0.01794147491455078,0.0,181.328125,normal
2024-07-14 22:16:42,0.022426366806030273,0.0,181.328125,normal
2024-07-14 22:16:51,0.01223611831665039,0.0,181.328125,normal
2024-07-14 22:16:59,0.0014603137969970703,0.0,181.328125,normal
2024-07-14 22:17:08,0.0012726783752441406,0.0,181.328125,normal
2024-07-14 22:17:16,0.015715837478637695,0.0,181.328125,normal
2024-07-14 22:17:24,0.014481067657470703,0.0,181.328125,normal
2024-07-14 22:17:33,0.014889717102050781,0.0,181.328125,normal
2024-07-14 22:17:41,0.0027039051055908203,0.0,181.328125,normal
2024-07-14 22:17:50,0.013004541397094727,0.0,181.328125,normal
2024-07-14 22:17:59,0.008388996124267578,0.0,181.328125,normal
2024-07-14 22:18:08,0.013526201248168945,0.0,181.328125,normal
2024-07-14 22:18:17,0.013381004333496094,0.0,181.328125,normal
2024-07-14 22:18:25,0.021266937255859375,0.0,181.328125,normal
2024-07-14 22:18:33,0.0010128021240234375,0.0,181.328125,normal
2024-07-14 22:18:42,0.015065908432006836,0.0,181.328125,normal
2024-07-14 22:18:50,0.0010216236114501953,0.0,181.328125,normal
2024-07-14 22:18:58,0.0014495849609375,0.0,181.328125,normal
2024-07-14 22:19:05,0.0032739639282226562,0.0,181.328125,normal
2024-07-14 22:19:13,0.017465591430664062,0.0,181.328125,normal
2024-07-14 22:19:21,0.0012814998626708984,0.0,181.328125,normal
2024-07-14 22:19:30,0.0016009807586669922,0.0,181.328125,normal
2024-07-14 22:19:39,0.015909910202026367,0.0,181.328125,normal
2024-07-14 22:19:47,0.0010151863098144531,0.0,181.328125,normal
2024-07-14 22:19:54,0.0010294914245605469,0.0,181.328125,normal
2024-07-14 22:20:01,0.01699042320251465,0.0,181.328125,normal
2024-07-14 22:20:09,0.001054525375366211,0.0,181.328125,normal
2024-07-14 22:20:16,0.000997304916381836,0.0,181.328125,normal
2024-07-14 22:20:23,0.0009057521820068359,0.0,181.328125,normal
2024-07-14 22:20:30,0.0008826255798339844,0.0,181.328125,normal
2024-07-14 22:20:37,0.0009164810180664062,0.0,181.328125,normal
2024-07-14 22:20:44,0.001005411148071289,0.0,181.328125,normal
2024-07-14 22:20:51,0.010858297348022461,0.0,181.328125,normal
2024-07-14 22:20:58,0.0009047985076904297,0.0,181.328125,normal
2024-07-14 22:21:05,0.0009014606475830078,0.0,181.328125,normal
2024-07-14 22:21:12,0.0009365081787109375,0.0,181.328125,normal
2024-07-14 22:21:19,0.009651899337768555,0.0,181.328125,normal
2024-07-14 22:21:26,0.0008678436279296875,0.0,181.328125,normal
2024-07-14 22:21:33,0.0009739398956298828,0.0,181.328125,normal
2024-07-14 22:21:40,0.001041412353515625,0.0,181.328125,normal
2024-07-14 22:21:47,0.0009474754333496094,0.0,181.328125,normal
2024-07-14 22:21:54,0.0013065338134765625,0.0,181.328125,normal
2024-07-14 22:22:01,0.0009610652923583984,0.0,181.328125,normal
2024-07-14 22:22:08,0.015476703643798828,0.0,181.328125,normal
2024-07-14 22:22:15,0.016571998596191406,0.0,181.328125,normal
2024-07-14 22:22:22,0.0010001659393310547,0.0,181.328125,normal
2024-07-14 22:22:29,0.0009810924530029297,0.0,181.328125,normal
2024-07-14 22:22:36,0.0008876323699951172,0.0,181.328125,normal
2024-07-14 22:22:43,0.0010037422180175781,0.0,181.328125,normal
2024-07-14 22:22:50,0.0010352134704589844,0.0,181.328125,normal
2024-07-14 22:22:58,0.0010075569152832031,0.0,181.328125,normal
2024-07-14 22:23:05,0.0009596347808837891,0.0,181.328125,normal
2024-07-14 22:23:12,0.0010263919830322266,0.0,181.328125,normal
2024-07-14 22:23:19,0.0010294914245605469,0.0,181.328125,normal
2024-07-14 22:23:26,0.0010373592376708984,0.0,181.328125,normal
2024-07-14 22:23:33,0.0008890628814697266,0.0,181.328125,normal
2024-07-14 22:23:40,0.0010745525360107422,0.0,181.328125,normal
2024-07-14 22:23:47,0.01089167594909668,0.0,181.328125,normal
2024-07-14 22:23:55,0.0015652179718017578,0.0,181.328125,normal
2024-07-14 22:24:03,0.015298604965209961,0.0,181.328125,normal
2024-07-14 22:24:11,0.016479015350341797,0.0,181.328125,normal
2024-07-14 22:24:19,0.007311582565307617,0.0,181.328125,normal
2024-07-14 22:24:27,0.0010230541229248047,0.0,181.328125,normal
2024-07-14 22:24:35,0.0010788440704345703,0.0,181.328125,normal
2024-07-14 22:24:42,0.0010063648223876953,0.0,181.328125,normal
2024-07-14 22:24:50,0.0017001628875732422,0.0,181.328125,normal
2024-07-14 22:24:59,0.015178442001342773,0.0,181.328125,normal
2024-07-14 22:25:08,0.01682591438293457,0.0,181.328125,normal
2024-07-14 22:25:17,0.0025115013122558594,0.0,181.328125,normal
2024-07-14 22:25:25,0.0010571479797363281,0.0,181.328125,normal
2024-07-14 22:25:34,0.0010330677032470703,0.0,181.328125,normal
2024-07-14 22:25:42,0.017732858657836914,0.0,181.328125,normal
2024-07-14 22:25:51,0.0022847652435302734,0.0,181.328125,normal
2024-07-14 22:25:59,0.002269744873046875,0.0,181.328125,normal
2024-07-14 22:26:08,0.0013942718505859375,0.0,181.328125,normal
2024-07-14 22:26:16,0.0010118484497070312,0.0,181.328125,normal
2024-07-14 22:26:25,0.007965326309204102,0.0,181.328125,normal
2024-07-14 22:26:34,0.0017991065979003906,0.0,181.328125,normal
2024-07-14 22:26:41,0.0039637088775634766,0.0,181.328125,normal
2024-07-14 22:26:48,0.0010483264923095703,0.0,181.390625,normal
2024-07-14 22:26:56,0.0011131763458251953,0.0,181.390625,normal
2024-07-14 22:27:03,0.015091419219970703,0.0,181.390625,normal
2024-07-14 22:27:11,0.013574361801147461,0.0,181.390625,normal
2024-07-14 22:27:19,0.0013420581817626953,0.0,181.390625,normal
2024-07-14 22:27:29,0.0012853145599365234,0.0,181.390625,normal
2024-07-14 22:27:38,0.017497539520263672,0.0,181.390625,normal
2024-07-14 22:27:48,0.0009942054748535156,0.0,181.390625,normal
2024-07-14 22:27:57,0.019113779067993164,0.0,181.390625,normal
2024-07-14 22:28:05,0.0070383548736572266,0.0,181.390625,normal
2024-07-14 22:28:15,0.0010845661163330078,0.0,181.390625,normal
2024-07-14 22:28:23,0.0014805793762207031,0.0,181.390625,normal
2024-07-14 22:28:31,0.0011730194091796875,0.0,181.390625,normal
2024-07-14 22:28:39,0.0009865760803222656,0.0,181.390625,normal
2024-07-14 22:28:48,0.011148214340209961,0.0,181.390625,normal
2024-07-14 22:28:56,0.01850104331970215,0.0,181.390625,normal
2024-07-14 22:29:06,0.0010557174682617188,0.0,181.390625,normal
2024-07-14 22:29:15,0.012919425964355469,0.0,181.390625,normal
2024-07-14 22:29:23,0.01850104331970215,0.0,181.390625,normal
2024-07-14 22:29:31,0.0022368431091308594,0.0,181.390625,normal
2024-07-14 22:29:39,0.012056827545166016,0.0,181.390625,normal
2024-07-14 22:29:48,0.01571369171142578,0.0,181.390625,normal
2024-07-14 22:29:57,0.016791105270385742,0.0,181.390625,normal
2024-07-14 22:30:04,0.0009465217590332031,0.0,181.390625,normal
2024-07-14 22:30:12,0.016390085220336914,0.0,181.390625,normal
2024-07-14 22:30:20,0.04672718048095703,0.0,181.390625,normal
2024-07-14 22:30:29,0.0011892318725585938,0.0,181.390625,normal
2024-07-14 22:30:38,0.011025667190551758,0.0,181.390625,normal
2024-07-14 22:30:47,0.01685309410095215,0.0,181.390625,normal
2024-07-14 22:30:55,0.019158601760864258,0.0,181.390625,normal
2024-07-14 22:31:04,0.0014791488647460938,0.0,181.390625,normal
2024-07-14 22:31:14,0.017150402069091797,0.0,181.390625,normal
2024-07-14 22:31:21,0.01626753807067871,0.0,181.390625,normal
2024-07-14 22:31:29,0.0169219970703125,0.0,181.390625,normal
2024-07-14 22:31:39,0.0010783672332763672,0.0,181.390625,normal
2024-07-14 22:31:47,0.0010921955108642578,0.0,181.390625,normal
2024-07-14 22:31:57,0.010143041610717773,0.0,181.390625,normal
2024-07-14 22:32:06,0.011429071426391602,0.0,181.390625,normal
2024-07-14 22:32:14,0.01717352867126465,0.0,181.390625,normal
2024-07-14 22:32:21,0.000978708267211914,0.0,181.390625,normal
2024-07-14 22:32:28,0.0010046958923339844,0.0,181.390625,normal
2024-07-14 22:32:36,0.011406660079956055,0.0,181.390625,normal
2024-07-14 22:32:42,0.0009047985076904297,0.0,181.390625,normal
2024-07-14 22:32:50,0.0010020732879638672,0.0,181.390625,normal
2024-07-14 22:32:57,0.0009698867797851562,0.0,181.390625,normal
2024-07-14 22:33:04,0.0008594989776611328,0.0,181.390625,normal
2024-07-14 22:33:11,0.0009894371032714844,0.0,181.390625,normal
2024-07-14 22:33:18,0.001049041748046875,0.0,181.390625,normal
2024-07-14 22:33:25,0.0008444786071777344,0.0,181.390625,normal
2024-07-14 22:33:32,0.017004966735839844,0.0,181.390625,normal
2024-07-14 22:33:39,0.0009784698486328125,0.0,181.390625,normal
2024-07-14 22:33:46,0.0010137557983398438,0.0,181.390625,normal
2024-07-14 22:33:53,0.0009298324584960938,0.0,181.390625,normal
2024-07-14 22:34:00,0.019815683364868164,0.0,181.390625,normal
2024-07-14 22:34:08,0.0144500732421875,0.0,181.390625,normal
2024-07-14 22:34:16,0.02131366729736328,0.0,181.390625,normal
2024-07-14 22:34:26,0.016331911087036133,0.0,181.390625,normal
2024-07-14 22:34:35,0.0013670921325683594,0.0,181.390625,normal
2024-07-14 22:34:42,0.0018010139465332031,0.0,181.390625,normal
2024-07-14 22:34:49,0.0011126995086669922,0.0,181.390625,normal
2024-07-14 22:34:56,0.0009963512420654297,0.0,181.390625,normal
2024-07-14 22:35:04,0.0011017322540283203,0.0,181.390625,normal
2024-07-14 22:35:11,0.0010306835174560547,0.0,181.390625,normal
2024-07-14 22:35:19,0.0008707046508789062,0.0,181.390625,normal
2024-07-14 22:35:26,0.016291379928588867,0.0,181.390625,normal
2024-07-14 22:35:33,0.0013926029205322266,0.0,181.390625,normal
2024-07-14 22:35:40,0.00104522705078125,0.0,181.390625,normal
2024-07-14 22:35:47,0.011156558990478516,0.0,181.390625,normal
2024-07-14 22:35:54,0.0010137557983398438,0.0,181.390625,normal
2024-07-14 22:36:01,0.0009579658508300781,0.0,181.390625,normal
2024-07-14 22:36:08,0.014871597290039062,0.0,181.390625,normal
2024-07-14 22:36:15,0.0009298324584960938,0.0,181.390625,normal
2024-07-14 22:36:22,0.0009019374847412109,0.0,181.390625,normal
2024-07-14 22:36:29,0.0013356208801269531,0.0,181.390625,normal
2024-07-14 22:36:36,0.0009808540344238281,0.0,181.390625,normal
2024-07-14 22:36:43,0.0009951591491699219,0.0,181.390625,normal
2024-07-14 22:36:50,0.0010213851928710938,0.0,181.390625,normal
2024-07-14 22:36:57,0.02068948745727539,0.0,181.390625,normal
2024-07-14 22:37:05,0.0012965202331542969,0.0,181.390625,normal
2024-07-14 22:37:13,0.017275094985961914,0.0,181.390625,normal
2024-07-14 22:37:21,0.015196561813354492,0.0,181.390625,normal
2024-07-14 22:37:28,0.0009222030639648438,0.0,181.390625,normal
2024-07-14 22:37:36,0.0010256767272949219,0.0,181.390625,normal
2024-07-14 22:37:43,0.001016378402709961,0.0,181.390625,normal
2024-07-14 22:37:50,0.0009560585021972656,0.0,181.390625,normal
2024-07-14 22:37:57,0.0009579658508300781,0.0,181.390625,normal
2024-07-14 22:38:04,0.0008733272552490234,0.0,181.390625,normal
2024-07-14 22:38:11,0.0009605884552001953,0.0,181.390625,normal
2024-07-14 22:38:18,0.0009427070617675781,0.0,181.390625,normal
2024-07-14 22:38:25,0.0010044574737548828,0.0,181.390625,normal
2024-07-14 22:38:32,0.0009875297546386719,0.0,181.390625,normal
2024-07-14 22:38:39,0.0008761882781982422,0.0,181.390625,normal
2024-07-14 22:38:46,0.0009548664093017578,0.0,181.390625,normal
2024-07-14 22:38:53,0.0009596347808837891,0.0,181.390625,normal
2024-07-14 22:39:01,0.017020225524902344,0.0,181.390625,normal
2024-07-14 22:39:08,0.0009109973907470703,0.0,181.390625,normal
2024-07-14 22:39:16,0.015228271484375,0.0,181.390625,normal
2024-07-14 22:39:23,0.0010228157043457031,0.0,181.390625,normal
2024-07-14 22:39:30,0.01242208480834961,0.0,181.390625,normal
2024-07-14 22:39:38,0.0009129047393798828,0.0,181.390625,normal
2024-07-14 22:39:45,0.0008766651153564453,0.0,181.390625,normal
2024-07-14 22:39:52,0.0009648799896240234,0.0,181.390625,normal
2024-07-14 22:39:59,0.014642953872680664,0.0,181.390625,normal
2024-07-14 22:40:07,0.004458904266357422,0.0,181.390625,normal
2024-07-14 22:40:15,0.019597768783569336,0.0,181.390625,normal
2024-07-14 22:40:22,0.0010139942169189453,0.0,181.390625,normal
2024-07-14 22:40:29,0.0010447502136230469,0.0,181.390625,normal
2024-07-14 22:40:37,0.001163482666015625,0.0,181.390625,normal
2024-07-14 22:40:44,0.0008816719055175781,0.0,181.390625,normal
2024-07-14 22:40:51,0.0009157657623291016,0.0,181.390625,normal
2024-07-14 22:40:58,0.001956939697265625,0.0,181.390625,normal
2024-07-14 22:41:06,0.0010747909545898438,0.0,181.390625,normal
2024-07-14 22:41:13,0.0009741783142089844,0.0,181.390625,normal
2024-07-14 22:41:20,0.0009810924530029297,0.0,181.390625,normal
2024-07-14 22:41:27,0.011027097702026367,0.0,181.390625,normal
2024-07-14 22:41:34,0.0010738372802734375,0.0,181.390625,normal
2024-07-14 22:41:41,0.015926122665405273,0.0,181.390625,normal
2024-07-14 22:41:48,0.0012619495391845703,0.0,181.390625,normal
2024-07-14 22:41:55,0.001018524169921875,0.0,181.390625,normal
2024-07-14 22:42:02,0.004091501235961914,0.0,181.390625,normal
2024-07-14 22:42:09,0.003574371337890625,0.0,181.390625,normal
2024-07-14 22:42:16,0.0012197494506835938,0.0,181.390625,normal
2024-07-14 22:42:24,0.0010752677917480469,0.0,181.390625,normal
2024-07-14 22:42:31,0.025315523147583008,0.0,181.390625,normal
2024-07-14 22:42:38,0.023144245147705078,0.0,181.390625,normal
2024-07-14 22:42:46,0.02128911018371582,0.0,181.390625,normal
2024-07-14 22:42:54,0.014734983444213867,0.0,181.390625,normal
2024-07-14 22:43:02,0.0270535945892334,0.0,181.390625,normal
2024-07-14 22:43:10,0.014743328094482422,0.0,181.390625,normal
2024-07-14 22:43:18,0.017101526260375977,0.0,181.390625,normal
2024-07-14 22:43:25,0.0017561912536621094,0.0,181.390625,normal
2024-07-14 22:43:32,0.009267568588256836,0.0,181.390625,normal
2024-07-14 22:43:39,0.0009357929229736328,0.0,181.390625,normal
2024-07-14 22:43:47,0.009806394577026367,0.0,181.390625,normal
2024-07-14 22:43:55,0.016399860382080078,0.0,181.390625,normal
2024-07-14 22:44:02,0.0011518001556396484,0.0,181.390625,normal
2024-07-14 22:44:09,0.017157316207885742,0.0,181.390625,normal
2024-07-14 22:44:16,0.0010793209075927734,0.0,181.390625,normal
2024-07-14 22:44:24,0.0010187625885009766,0.0,181.390625,normal
2024-07-14 22:44:31,0.010900497436523438,0.0,181.390625,normal
2024-07-14 22:44:38,0.0010035037994384766,0.0,181.390625,normal
2024-07-14 22:44:45,0.0016622543334960938,0.0,181.390625,normal
2024-07-14 22:44:53,0.0008835792541503906,0.0,181.390625,normal
2024-07-14 22:45:00,0.0011317729949951172,0.0,181.390625,normal
2024-07-14 22:45:08,0.0010983943939208984,0.0,181.390625,normal
2024-07-14 22:45:15,0.016556739807128906,0.0,181.390625,normal
2024-07-14 22:45:22,0.0010652542114257812,0.0,181.390625,normal
2024-07-14 22:45:30,0.012195587158203125,0.0,181.390625,normal
2024-07-14 22:45:37,0.0009953975677490234,0.0,181.390625,normal
2024-07-14 22:45:45,0.019529104232788086,0.0,181.390625,normal
2024-07-14 22:45:53,0.017493724822998047,0.0,181.390625,normal
2024-07-14 22:46:01,0.0011546611785888672,0.0,181.390625,normal
2024-07-14 22:46:08,0.0008797645568847656,0.0,181.390625,normal
2024-07-14 22:46:15,0.0010724067687988281,0.0,181.390625,normal
2024-07-14 22:46:23,0.015578746795654297,0.0,181.390625,normal
2024-07-14 22:46:30,0.0010228157043457031,0.0,181.390625,normal
2024-07-14 22:46:37,0.001018524169921875,0.0,181.390625,normal
2024-07-14 22:46:45,0.01677989959716797,0.0,181.390625,normal
2024-07-14 22:46:52,0.0012462139129638672,0.0,181.28125,normal
2024-07-14 22:47:00,0.0009129047393798828,0.0,181.28125,normal
2024-07-14 22:47:09,0.0009365081787109375,0.0,181.28125,normal
2024-07-14 22:47:16,0.007599353790283203,0.0,181.28125,normal
2024-07-14 22:47:24,0.0011129379272460938,0.0,181.28125,normal
2024-07-14 22:47:31,0.0060198307037353516,0.0,181.28125,normal
2024-07-14 22:47:38,0.0010035037994384766,0.0,181.28125,normal
2024-07-14 22:47:45,0.0009784698486328125,0.0,181.28125,normal
2024-07-14 22:47:53,0.002438783645629883,0.0,181.28125,normal
2024-07-14 22:47:59,0.016349077224731445,0.0,181.28125,normal
2024-07-14 22:48:06,0.014886140823364258,0.0,181.28125,normal
2024-07-14 22:48:14,0.0010509490966796875,0.0,181.28125,normal
2024-07-14 22:48:21,0.0011630058288574219,0.0,181.28125,normal
2024-07-14 22:48:29,0.008944272994995117,0.0,181.28125,normal
2024-07-14 22:48:37,0.007866621017456055,0.0,181.28125,normal
2024-07-14 22:48:45,0.012952566146850586,0.0,181.28125,normal
2024-07-14 22:48:54,0.026845932006835938,0.0,181.28125,normal
2024-07-14 22:49:01,0.002256155014038086,0.0,181.28125,normal
2024-07-14 22:49:08,0.0011096000671386719,0.0,181.28125,normal
2024-07-14 22:49:16,0.0012040138244628906,0.0,181.28125,normal
2024-07-14 22:49:23,0.0009496212005615234,0.0,181.28125,normal
2024-07-14 22:49:30,0.001245737075805664,0.0,181.28125,normal
2024-07-14 22:49:38,0.0009620189666748047,0.0,181.28125,normal
2024-07-14 22:49:45,0.0009853839874267578,0.0,181.28125,normal
2024-07-14 22:49:52,0.0008838176727294922,0.0,181.28125,normal
2024-07-14 22:49:59,0.000919342041015625,0.0,181.28125,normal
2024-07-14 22:50:07,0.017549991607666016,0.0,181.28125,normal
2024-07-14 22:50:14,0.018108129501342773,0.0,181.28125,normal
2024-07-14 22:50:22,0.0021338462829589844,0.0,181.28125,normal
2024-07-14 22:50:30,0.0012018680572509766,0.0,181.28125,normal
2024-07-14 22:50:37,0.0009870529174804688,0.0,181.28125,normal
2024-07-14 22:50:45,0.0015981197357177734,0.0,181.28125,normal
2024-07-14 22:50:52,0.00274658203125,0.0,181.28125,normal
2024-07-14 22:51:00,0.015564680099487305,0.0,181.28125,normal
2024-07-14 22:51:07,0.023101806640625,0.0,181.28125,normal
2024-07-14 22:51:14,0.013579130172729492,0.0,181.28125,normal
2024-07-14 22:51:21,0.0009510517120361328,0.0,181.28125,normal
2024-07-14 22:51:28,0.01334524154663086,0.0,181.28125,normal
2024-07-14 22:51:35,0.001195669174194336,0.0,181.28125,normal
2024-07-14 22:51:43,0.014810323715209961,0.0,181.28125,normal
2024-07-14 22:51:50,0.014592647552490234,0.0,181.28125,normal
2024-07-14 22:51:57,0.0009725093841552734,0.0,181.28125,normal
2024-07-14 22:52:04,0.0010874271392822266,0.0,181.28125,normal
2024-07-14 22:52:11,0.0008442401885986328,0.0,181.28125,normal
2024-07-14 22:52:19,0.008718490600585938,0.0,181.28125,normal
2024-07-14 22:52:26,0.012917518615722656,0.0,181.28125,normal
2024-07-14 22:52:33,0.007384777069091797,0.0,181.28125,normal
